StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenueRank,VolumeRank,RankDifference,RevenuePerUnit,CumulativeRevenue,CumulativeRevenuePct,ProductPct
16156L,"WRAP, CAROUSEL",241.5,575,22,20,0.42,4052.0,2644.0,-1408.0,0.42,20350080.481000032,99.38196123010881,69.99481775781655
23143,ZINC WIRE KITCHEN ORGANISER,239.97,30,16,12,9.929375,4053.0,4805.0,752.0,7.999,20350320.45100003,99.38313315123504,70.01209189842805
84984D,ORIENTAL RED CUSHION COVER,239.8,132,10,9,3.97,4054.0,3891.0,-163.0,1.8166666666666667,20350560.25100003,99.38430424214673,70.02936603903956
23324,RUSTIC STRAWBERRY JAMPOT LARGE,238.56,120,6,6,2.0416666666666665,4055.0,3935.0,-120.0,1.988,20350798.81100003,99.3854692773756,70.04664017965106
23028,DOORKNOB CRACKED GLAZE BLUE,238.5,162,3,3,1.5833333333333333,4056.0,3757.0,-299.0,1.4722222222222223,20351037.31100003,99.38663401958759,70.06391432026257
22447,PIN CUSHION RUSSIAN DOLL BLUE,238.06,68,23,18,3.7960869565217394,4057.0,4354.0,297.0,3.5008823529411766,20351275.37100003,99.38779661300889,70.08118846087406
84629,WHITE 3 FRAME BIRDS AND TREE,237.8,24,13,12,12.796153846153846,4058.0,4897.0,839.0,9.908333333333333,20351513.17100003,99.38895793669028,70.09846260148558
82553,POP'S GREASY SPOON METAL SIGN,237.73,114,42,14,2.5773809523809526,4059.0,3980.0,-79.0,2.0853508771929823,20351750.90100003,99.3901189185186,70.11573674209708
22882,NUMBER TILE VINTAGE FONT 3,237.72,118,49,18,2.966326530612245,4060.0,3956.0,-104.0,2.014576271186441,20351988.62100003,99.39127985151075,70.13301088270859
84510C,SET OF 4 POLKADOT COASTERS,237.59,152,61,30,1.7508196721311475,4061.0,3788.0,-273.0,1.563092105263158,20352226.21100003,99.39244014963295,70.1502850233201
90133,TEAL/FUSCHIA COL BEAD NECKLACE,236.46,47,36,7,5.055833333333333,4062.0,4588.0,526.0,5.031063829787234,20352462.67100003,99.39359492927004,70.16755916393159
44217M,MULTICOLOUR FEATHERS CURTAIN,236.40000000000003,72,3,1,3.616666666666667,4063.0,4313.0,250.0,3.2833333333333337,20352699.07100003,99.3947494158902,70.1848333045431
20891,LARGE GLASS ROSE SCENTED CANDLE,236.33,684,3,1,8.126666666666667,4064.0,2482.0,-1582.0,0.34551169590643277,20352935.401000027,99.3959035606573,70.20210744515461
82585,SWEET VALENCIA CANDLE+CUP,235.9,164,47,18,1.8791836734693876,4065.0,3748.0,-317.0,1.4384146341463415,20353171.301000025,99.3970556054699,70.2193815857661
90210D,PURPLE ACRYLIC FACETED BANGLE,235.73000000000002,142,23,10,2.4991304347826087,4066.0,3839.0,-227.0,1.6600704225352114,20353407.031000026,99.39820682006794,70.23665572637762
23580,SNACK TRAY HAPPY FOREST,234.92,116,25,20,2.2116,4067.0,3969.0,-98.0,2.0251724137931033,20353641.951000027,99.3993540789377,70.25392986698911
20855,PINK PATCH PURSE BLUE HEART,234.29999999999998,142,47,41,1.65,4068.0,3839.0,-229.0,1.65,20353876.251000028,99.40049830996608,70.27120400760062
84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,234.28,28,20,0,8.370999999999999,4069.0,4828.0,759.0,8.367142857142857,20354110.53100003,99.40164244332215,70.28847814821214
84660c,PINK STITCHED WALL CLOCK,233.98,31,28,0,7.551428571428572,4070.0,4791.0,721.0,7.547741935483871,20354344.51100003,99.40278511159369,70.30575228882363
20736,PINK MINI TAPE MEASURE,233.5,290,19,18,0.8431578947368421,4071.0,3278.0,-793.0,0.8051724137931034,20354578.01100003,99.40392543572993,70.32302642943513
84247K,"FOLK ART GREETING CARD,PACK/12",233.48000000000002,75,28,20,3.2764285714285717,4072.0,4290.0,218.0,3.113066666666667,20354811.49100003,99.40506566219389,70.34030057004664
90185A,AMBER DIAMANTE EXPANDABLE RING,233.29,55,26,8,4.233076923076923,4073.0,4477.0,404.0,4.241636363636363,20355044.78100003,99.40620496077096,70.35757471065814
37483,ENGLISH ROSE MUG IN GIFT BOX,232.89,143,10,10,2.46,4074.0,3830.0,-244.0,1.6286013986013985,20355277.67100003,99.40734230590198,70.37484885126965
84797b,BLUE SAVANNAH PICNIC HAMPER FOR 4,232.62,21,19,0,11.083157894736841,4075.0,4974.0,899.0,11.077142857142857,20355510.29100003,99.40847833245692,70.39212299188115
23036,T-LIGHT HOLDER SILVER PETIT FOUR,232.42000000000002,184,16,14,1.325625,4076.0,3655.0,-421.0,1.2631521739130436,20355742.711000033,99.40961338228882,70.40939713249266
16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,232.35,524,35,17,0.5841666666666667,4077.0,2730.0,-1347.0,0.44341603053435114,20355975.061000034,99.41074809026766,70.42667127310416
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS,232.08,402,54,43,0.8748214285714286,4078.0,2973.0,-1105.0,0.5773134328358209,20356207.141000032,99.41188147967041,70.44394541371567
90210B,CLEAR ACRYLIC FACETED BANGLE,232.04000000000002,102,24,15,2.705833333333333,4079.0,4068.0,-11.0,2.2749019607843137,20356439.18100003,99.41301467372855,70.46121955432717
23447,PINK BUNNY EASTER EGG BASKET,231.9,158,4,4,1.5999999999999999,4080.0,3768.0,-312.0,1.4677215189873418,20356671.08100003,99.41414718408058,70.47849369493868
22878,NUMBER TILE COTTAGE GARDEN NO,231.54,83,40,12,3.4802500000000003,4081.0,4223.0,142.0,2.7896385542168676,20356902.62100003,99.41527793633114,70.49576783555018
90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,231.27,25,24,0,9.255,4082.0,4883.0,801.0,9.2508,20357133.89100003,99.41640737000562,70.51304197616169
16202C,BEIGE PHOTO ALBUM,230.59,97,12,10,3.9766666666666666,4083.0,4129.0,46.0,2.377216494845361,20357364.48100003,99.41753348282181,70.5303161167732
22842,"BISCUIT TIN, RED,IVORY, VINTAGE",230.55,37,7,7,6.521428571428571,4084.0,4706.0,622.0,6.231081081081081,20357595.03100003,99.41865940029338,70.5475902573847
21226,POCKET MIRROR WOODLAND,230.55,213,37,17,1.073157894736842,4084.0,3542.0,-542.0,1.082394366197183,20357825.58100003,99.41978531776496,70.5648643979962
90164A,PINK ROSEBUD PEARL BRACELET,230.39,40,25,7,6.93,4086.0,4667.0,581.0,5.7597499999999995,20358055.97100003,99.42091045385813,70.58213853860771
23446,BLUE BUNNY EASTER EGG BASKET,230.25,157,3,3,1.5833333333333333,4087.0,3770.0,-317.0,1.46656050955414,20358286.22100003,99.42203490624516,70.59941267921921
37508,NEW ENGLAND CERAMIC CAKE SERVER,229.57,89,46,35,2.60695652173913,4088.0,4185.0,97.0,2.579438202247191,20358515.79100003,99.4231560377739,70.6166868198307
72781,BLACK SILOUETTE CANDLE PLATE,229.5,121,15,11,2.0453333333333332,4089.0,3929.0,-160.0,1.896694214876033,20358745.29100003,99.42427682744957,70.63396096044222
90122B,JADE CRYSTAL+GLASS BRACELET,228.99,46,26,14,4.999615384615385,4090.0,4595.0,505.0,4.97804347826087,20358974.28100003,99.42539512648152,70.65123510105373
21639,ASSORTED TUTTI FRUTTI KEYRING,228.64999999999998,259,15,12,0.9633333333333333,4091.0,3382.0,-709.0,0.8828185328185327,20359202.931000028,99.42651176508433,70.66850924166522
90199B,5 STRAND GLASS NECKLACE AMETHYST,228.60999999999999,36,31,12,6.350322580645161,4092.0,4719.0,627.0,6.3502777777777775,20359431.541000027,99.42762820834253,70.68578338227674
90090,PINK CRYSTAL HEART PHONE CHARM,227.72,263,22,12,1.0168,4093.0,3364.0,-729.0,0.8658555133079848,20359659.261000026,99.42874030518323,70.70305752288823
35809B,ENAMEL BLUE RIM TEA CONTAINER,227.54,104,33,21,2.5727272727272728,4094.0,4047.0,-47.0,2.187884615384615,20359886.801000025,99.42985152297322,70.72033166349973
71028B,SILVER BLUE EGG T-LIGHT HOLDER,227.48,494,13,7,1.8407692307692307,4095.0,2776.0,-1319.0,0.46048582995951415,20360114.281000026,99.43096244774631,70.73760580411125
21395,BLUE SPOTTY BEAKER,227.44,112,23,18,2.2447826086956524,4096.0,3993.0,-103.0,2.0307142857142857,20360341.721000027,99.4320731771748,70.75487994472275
84705C,PINK FLOCK PHOTO FRAME,227.33,162,8,5,3.92875,4097.0,3757.0,-340.0,1.4032716049382716,20360569.051000025,99.4331833694056,70.77215408533426
22899,CHILDRENS APRON DOLLY GIRL,226.81,107,17,15,2.2241176470588235,4098.0,4026.0,-72.0,2.1197196261682243,20360795.861000024,99.43429102215653,70.78942822594576
72750D,F.FAIRY S/3 CANDLE/GLASS,226.5,110,11,11,2.6772727272727272,4099.0,4001.0,-98.0,2.059090909090909,20361022.361000024,99.43539716098677,70.80670236655726
23003,TRAVEL CARD WALLET VINTAGE ROSE,226.2,542,53,38,0.41888888888888887,4100.0,2703.0,-1397.0,0.41734317343173427,20361248.561000023,99.43650183473247,70.82397650716878
90003D,CRYSTAL PAIR HEART HAIR SLIDES,226.17,60,32,15,3.7734375,4101.0,4421.0,320.0,3.7695,20361474.731000025,99.43760636196973,70.84125064778027
90155,RESIN NECKLACE W PASTEL BEADS,226.16,30,21,12,7.555238095238095,4102.0,4805.0,703.0,7.538666666666667,20361700.891000025,99.43871084037083,70.85852478839178
84966A,PINK KASHMIRI BOXED MIRROR,225.95,13,4,3,25.4875,4103.0,5149.0,1046.0,17.38076923076923,20361926.841000024,99.43981429321273,70.87579892900328
90116,FRUIT SALAD BAG CHARM,225.51999999999998,106,63,11,2.3252380952380953,4104.0,4033.0,-71.0,2.1275471698113204,20362152.361000024,99.44091564610014,70.89307306961479
21369,MIRRORED WALL ART SPLODGES,225.36,133,22,15,2.914090909090909,4105.0,3887.0,-218.0,1.694436090225564,20362377.721000023,99.44201621760911,70.91034721022629
TEST001,THIS IS A TEST PRODUCT.,225.0,60,11,4,3.6818181818181817,4106.0,4421.0,315.0,3.75,20362602.721000023,99.44311503101663,70.9276213508378
84927E,FLOWERS TILE HOOK,224.31,494,29,22,2.0863333333333336,4107.0,2776.0,-1331.0,0.4540688259109312,20362827.03100002,99.44421047472972,70.9448954914493
35597B,BLACKCHRISTMAS TREE 30CM,224.1,78,7,6,1.5514285714285714,4108.0,4259.0,151.0,2.873076923076923,20363051.131000023,99.44530489288361,70.9621696320608
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,223.74,136,36,9,2.7491666666666665,4109.0,3872.0,-237.0,1.6451470588235295,20363274.87100002,99.44639755293605,70.97944377267231
72812,LARGE ZINC GLASS CANDLEHOLDER,223.23,78,22,9,3.4099999999999997,4110.0,4259.0,149.0,2.861923076923077,20363498.101000022,99.44748772234477,70.99671791328382
17084P,DRAGONS BLOOD INCENSE,222.75,990,70,23,0.34428571428571425,4111.0,2089.0,-2022.0,0.225,20363720.851000022,99.44857554761822,71.01399205389531
47591A,CAROUSEL DES CHILD'S APRON,221.57,134,58,30,1.654310344827586,4112.0,3882.0,-230.0,1.6535074626865671,20363942.421000022,99.4496576102258,71.03126619450683
17011C,ORIGAMI LAVENDER INCENSE+FLOWER,221.4,335,2,1,2.475,4113.0,3130.0,-983.0,0.6608955223880597,20364163.82100002,99.4507388426188,71.04854033511833
21102,"CANDLE IN JAR COLLAGE , VANILLA",221.08,82,20,10,3.0614999999999997,4114.0,4231.0,117.0,2.69609756097561,20364384.90100002,99.45181851225496,71.06581447572982
16258B,DAISY ERASERS IN BAG,221.06,1016,15,13,0.36,4115.0,2055.0,-2060.0,0.21757874015748033,20364605.961000018,99.45289808421882,71.08308861634134
17013B,ORIGAMI JASMINE INCENSE IN TUBE,221.03,256,3,2,1.7066666666666668,4116.0,3394.0,-722.0,0.8633984375,20364826.99100002,99.45397750967422,71.10036275695283
72807b,SET/3 OCEAN SCENT CANDLE JEWEL BOX,220.94000000000003,26,19,0,8.488947368421051,4117.0,4867.0,750.0,8.497692307692308,20365047.93100002,99.45505649560427,71.11763689756435
35833G,4 GOLD FLOCK CHRISTMAS BALLS,220.66,134,34,23,1.657058823529412,4118.0,3882.0,-236.0,1.6467164179104476,20365268.59100002,99.45613411412207,71.13491103817586
62086A,PINK RETRO BIG FLOWER BAG,220.35,113,24,20,1.95,4119.0,3985.0,-134.0,1.95,20365488.941000022,99.45721021871917,71.15218517878735
90124C,GREEN MURANO TWIST NECKLACE,220.20999999999998,22,16,7,10.031875,4120.0,4956.0,836.0,10.009545454545453,20365709.151000023,99.45828563961017,71.16945931939887
72225D,VANILLA SCENT CAKE CANDLE,219.45999999999998,962,11,9,0.26818181818181813,4121.0,2123.0,-1998.0,0.2281288981288981,20365928.611000024,99.45935739778979,71.18673346001036
85168A,WHITE BAROQUE CARRIAGE CLOCK,218.89999999999998,22,15,12,9.95,4122.0,4956.0,834.0,9.95,20366147.511000022,99.46042642114493,71.20400760062186
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,218.88,576,13,12,0.38,4123.0,2643.0,-1480.0,0.38,20366366.39100002,99.46149534682776,71.22128174123338
48173c,DOOR MAT BLACK FLOCK,218.58,16,12,0,13.666666666666666,4124.0,5076.0,952.0,13.66125,20366584.97100002,99.46256280742605,71.23855588184487
84509C,DOTTY PLACEMATS,218.29000000000002,58,13,9,4.6061538461538465,4125.0,4446.0,321.0,3.763620689655173,20366803.26100002,99.46362885177597,71.25583002245638
22845,VINTAGE CAT FOOD CONTAINER,218.14,34,5,5,6.462000000000001,4126.0,4749.0,623.0,6.415882352941176,20367021.40100002,99.4646941635836,71.27310416306788
72801d,4 SKY BLUE DINNER CANDLES,217.32999999999998,88,51,0,2.4698039215686274,4127.0,4189.0,62.0,2.4696590909090905,20367238.731000017,99.46575551966296,71.29037830367939
22588,CARDHOLDER GINGHAM HEART,216.9,102,2,2,2.325,4128.0,4068.0,-60.0,2.126470588235294,20367455.631000016,99.46681477578781,71.3076524442909
90005A,JADE GREEN ENAMEL HAIR COMB,216.87,106,57,5,2.0808771929824563,4129.0,4033.0,-96.0,2.045943396226415,20367672.501000017,99.46787388540422,71.3249265849024
84725,FREESTYLE CANVAS ART PICTURE,216.49999999999997,134,29,24,2.1155172413793104,4130.0,3882.0,-248.0,1.6156716417910446,20367889.001000017,99.468931188083,71.3422007255139
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,216.33,108,15,7,3.776875,4131.0,4016.0,-115.0,2.0030555555555556,20368105.331000015,99.46998766054723,71.35947486612541
23360,SET 8 CANDLES VINTAGE DOILEY,216.29999999999998,122,7,7,1.907142857142857,4132.0,3922.0,-210.0,1.772950819672131,20368321.631000016,99.471043986503,71.37674900673692
37492A,YELLOW RED FLOWER PIGGY BANK,216.07,108,11,7,4.274545454545454,4133.0,4016.0,-117.0,2.000648148148148,20368537.701000016,99.4720991892273,71.39402314734842
84807,RED POPPY ARTIFICIAL FLOWER,215.93,233,7,7,1.5414285714285714,4134.0,3471.0,-663.0,0.9267381974248927,20368753.631000016,99.47315370824545,71.41129728795993
90036A,FLOWER GARLAND NECKLACE RED,215.76000000000002,27,20,10,8.005500000000001,4135.0,4846.0,711.0,7.9911111111111115,20368969.391000018,99.47420739704906,71.42857142857143
21543,BUTTERFLY WATER TRANSFER TATTOOS,215.0,284,24,13,1.1958333333333333,4136.0,3296.0,-840.0,0.7570422535211268,20369184.391000018,99.47525737430513,71.44584556918294
22834,MINI HAND WARMER BABUSHKA DESIGN,214.8,108,5,5,2.05,4137.0,4016.0,-121.0,1.988888888888889,20369399.19100002,99.47630637483819,71.46311970979444
84690,S/2 BEACH HUT STOOLS,214.65,27,14,12,7.95,4138.0,4846.0,708.0,7.95,20369613.841000017,99.47735464282897,71.48039385040595
48179,DOOR MAT SWEET HOME,214.47,34,11,6,9.736363636363636,4139.0,4749.0,610.0,6.307941176470588,20369828.311000016,99.47840203176901,71.49766799101744
90123A,PINK HEART OF GLASS BRACELET,214.07,36,19,14,5.943157894736842,4140.0,4719.0,579.0,5.9463888888888885,20370042.381000016,99.479447467263,71.51494213162896
51012C,"FEATHER DUSTER, COAL BLACK",213.75,171,27,22,1.25,4141.0,3715.0,-426.0,1.25,20370256.131000016,99.48049134000016,71.53221627224046
90214A,"LETTER ""A"" BLING KEY RING",213.65,213,104,27,1.054423076923077,4142.0,3542.0,-600.0,1.0030516431924883,20370469.781000014,99.48153472437579,71.54949041285195
90019C,SILVER BLACK ORBIT BRACELET,213.38,40,34,7,5.3561764705882355,4143.0,4667.0,524.0,5.3345,20370683.161000013,99.48257679017533,71.56676455346347
16201A,PASTEL PINK PHOTO ALBUM,213.37,101,9,7,3.7744444444444443,4144.0,4076.0,-68.0,2.1125742574257425,20370896.531000014,99.48361880713873,71.58403869407496
21400,RED PUDDING SPOON,213.07,1078,91,54,0.3,4145.0,1993.0,-2152.0,0.19765306122448978,20371109.601000015,99.48465935901758,71.60131283468647
22880,NUMBER TILE VINTAGE FONT 1,212.91,103,36,10,3.212222222222222,4146.0,4058.0,-88.0,2.067087378640777,20371322.511000015,99.48569912951801,71.61858697529799
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,212.85,147,8,7,2.7625,4147.0,3812.0,-335.0,1.4479591836734693,20371535.361000016,99.48673860700154,71.63586111590948
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,212.45,64,44,0,3.318636363636364,4148.0,4384.0,236.0,3.31953125,20371747.811000016,99.487776131039,71.65313525652098
84313A,PINK TV TRAY TABLE,212.42,38,19,10,6.26,4149.0,4694.0,545.0,5.59,20371960.231000017,99.48881350856801,71.67040939713249
84247C,PACK/12 BLUE REINDEER CARD,212.40000000000003,72,22,22,2.95,4150.0,4313.0,163.0,2.9500000000000006,20372172.631000016,99.48985078842472,71.687683537744
90024B,NEW BAROQUE B'FLY NECKLACE RED,212.24,25,22,6,8.488181818181818,4151.0,4883.0,732.0,8.489600000000001,20372384.871000014,99.49088728690299,71.7049576783555
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",212.14,408,10,8,1.7159999999999997,4152.0,2959.0,-1193.0,0.5199509803921568,20372597.011000015,99.49192329701975,71.722231818967
47593B,SCOTTIES DESIGN BABY BIB,212.06,194,52,15,1.0496226415094339,4153.0,3622.0,-531.0,1.0930927835051547,20372809.071000014,99.49295891644732,71.73950595957851
21368,MIRRORED WALL ART LADIES,212.04,201,47,32,1.8668085106382977,4154.0,3590.0,-564.0,1.0549253731343282,20373021.111000013,99.49399443820256,71.75678010019001
84927D,LA PALMIERA TILE HOOK,211.29,953,28,22,1.762857142857143,4155.0,2136.0,-2019.0,0.22171038824763903,20373232.40100001,99.49502629724645,71.77405424080152
20827,GOLD APERITIF GLASS,209.36,173,8,5,1.63375,4156.0,3701.0,-455.0,1.2101734104046245,20373441.76100001,99.49604873091312,71.79132838141302
20814,SILVER FINCH DECORATION,208.89000000000001,189,13,7,1.2061538461538461,4157.0,3640.0,-517.0,1.1052380952380954,20373650.65100001,99.49706886928067,71.80860252202453
84706F,RED PEONY TABLE CLOCK,208.3,34,17,15,5.616666666666666,4158.0,4749.0,591.0,6.126470588235295,20373858.951000012,99.49808612631527,71.82587666263603
47574B,ENGLISH ROSE SCENTED HANGING HEART,208.25,49,27,25,4.25,4159.0,4556.0,397.0,4.25,20374067.201000012,99.49910313916914,71.84315080324754
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,208.21,35,26,8,5.948846153846154,4160.0,4747.0,587.0,5.948857142857143,20374275.411000013,99.50011995667839,71.86042494385904
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,207.94,19,14,1,11.013571428571428,4161.0,5018.0,857.0,10.94421052631579,20374483.351000015,99.50113545561156,71.87769908447055
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,207.86,29,16,8,8.21,4162.0,4816.0,654.0,7.167586206896552,20374691.211000014,99.50215056385551,71.89497322508205
37485,ENGLISH ROSE TEA SET IN GIFT BOX,207.69,49,15,10,4.5975,4163.0,4556.0,393.0,4.238571428571428,20374898.901000015,99.50316484188488,71.91224736569356
90210A,GREY ACRYLIC FACETED BANGLE,207.34,88,21,12,2.6804761904761905,4164.0,4189.0,25.0,2.3561363636363635,20375106.241000015,99.50417741064895,71.92952150630506
90040A,MURANO STYLE GLASS BRACELET RED,207.05,53,34,10,4.013823529411765,4165.0,4500.0,335.0,3.906603773584906,20375313.291000016,99.50518856316465,71.94679564691656
47343A,FUSCHIA FLOWER PURSE WITH BEADS,206.26,200,23,21,1.1875,4166.0,3596.0,-570.0,1.0312999999999999,20375519.551000018,99.50619585762436,71.96406978752808
17014D,ORIGAMI ROSE INCENSE CONES,204.36,479,8,5,1.7966666666666664,4167.0,2803.0,-1364.0,0.4266388308977036,20375723.911000017,99.5071938732153,71.98134392813958
90186A,AMETHYST HOOP EARRING FLORAL LEAF,203.73000000000002,69,33,14,2.952058823529412,4168.0,4346.0,178.0,2.952608695652174,20375927.641000018,99.50818881212872,71.99861806875107
35962,SET/12 ZINC CHRISTMAS DECORATIONS,203.73000000000002,94,16,15,2.2241176470588235,4168.0,4157.0,-11.0,2.1673404255319153,20376131.371000018,99.50918375104212,72.01589220936259
35824B,"HANGING FLOWERS+MIRROR,BLUE",203.24,528,6,4,0.8133333333333334,4170.0,2725.0,-1445.0,0.38492424242424245,20376334.611000016,99.51017629698408,72.03316634997408
20890,SMALL GLASS ROSE SCENTED CANDLE,202.62,605,4,1,2.9925,4171.0,2596.0,-1575.0,0.33490909090909093,20376537.231000017,99.5111658150847,72.0504404905856
22872,NUMBER TILE COTTAGE GARDEN 4,202.1,80,37,16,3.195945945945946,4172.0,4242.0,70.0,2.52625,20376739.33100002,99.51215279370541,72.0677146311971
22881,NUMBER TILE VINTAGE FONT 2,201.45999999999998,104,35,9,3.179142857142857,4173.0,4047.0,-126.0,1.9371153846153844,20376940.79100002,99.51313664681244,72.0849887718086
84723,CHERRY BLOSSOM CANVAS ART PICTURE,201.3,54,12,11,5.95,4174.0,4484.0,310.0,3.727777777777778,20377142.09100002,99.51411971854104,72.10226291242012
72754A,FLOWER FAIRY POTPOURRI CUSHION LILY,201.24,292,5,4,1.066,4175.0,3271.0,-904.0,0.6891780821917809,20377343.33100002,99.51510249725273,72.1195370530316
20672,PINK TEATIME PRINT BOWL,201.0,138,36,21,1.75,4176.0,3860.0,-316.0,1.4565217391304348,20377544.33100002,99.51608410389679,72.13681119364311
22884,NUMBER TILE VINTAGE FONT 5,199.9,102,38,14,3.026842105263158,4177.0,4068.0,-109.0,1.9598039215686276,20377744.231000017,99.51706033856418,72.15408533425463
90144,SILVER DROP EARRINGS WITH FLOWER,199.45,53,33,11,3.7712121212121215,4178.0,4500.0,322.0,3.763207547169811,20377943.681000017,99.51803437560476,72.17135947486612
79403,FROSTED WHITE BASE,199.01999999999998,216,36,19,1.1430555555555555,4179.0,3534.0,-645.0,0.9213888888888888,20378142.701000016,99.51900631269083,72.18863361547763
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,198.98000000000002,33,21,14,6.049047619047619,4180.0,4759.0,579.0,6.02969696969697,20378341.681000017,99.51997805443229,72.20590775608913
84797a,PINK HAWAIIAN PICNIC HAMPER FOR 4,198.84,18,17,0,11.048235294117646,4181.0,5037.0,856.0,11.046666666666667,20378540.521000016,99.52094911246763,72.22318189670064
22330,72 ROUND PINK DOILIES,197.89999999999998,128,22,15,1.87,4182.0,3907.0,-275.0,1.5460937499999998,20378738.421000015,99.52191557990474,72.24045603731214
84855,BLOKEY SILVER TOOL SET,196.70000000000002,36,15,10,5.875,4183.0,4719.0,536.0,5.4638888888888895,20378935.121000014,99.52287618700367,72.25773017792365
47504F,ENGLISH ROSE TORCH,196.45999999999998,527,14,12,1.6721428571428572,4184.0,2727.0,-1457.0,0.3727893738140417,20379131.581000015,99.52383562203497,72.27500431853515
22849,"BREAD BIN, DINER STYLE, MINT",196.35,13,4,4,15.45,4185.0,5149.0,964.0,15.103846153846153,20379327.931000017,99.52479451986862,72.29227845914666
22883,NUMBER TILE VINTAGE FONT 4,195.69,101,33,9,3.322121212121212,4186.0,4076.0,-110.0,1.9375247524752475,20379523.621000018,99.52575019451626,72.30955259975816
90029,NEW BAROQUE SMALL NECKLACE BLACK,195.14,23,12,10,8.47,4187.0,4936.0,749.0,8.484347826086957,20379718.76100002,99.52670318317558,72.32682674036967
84985B,SET OF 72 BLACK PAPER DOILIES,194.95999999999998,128,24,12,1.77625,4188.0,3907.0,-281.0,1.5231249999999998,20379913.72100002,99.52765529278416,72.34410088098116
22326,"ROUND SNACK BOXES ,SET4, WOODLAND",194.70000000000002,66,3,3,2.9500000000000006,4189.0,4370.0,181.0,2.95,20380108.42100002,99.52860613265281,72.36137502159268
23697,A PRETTY THANK YOU CARD,194.58,456,35,26,0.5208333333333334,4190.0,2855.0,-1335.0,0.4267105263157895,20380303.001000017,99.52955638648763,72.37864916220418
22289,HANGING METAL CHICKEN DECORATION,193.52,148,34,19,1.4934285714285713,4191.0,3806.0,-385.0,1.3075675675675675,20380496.521000016,99.5305014636904,72.39592330281569
21582,KINGS CHOICE SMALL TUBE MATCHES,193.04999999999998,117,16,15,1.65,4192.0,3962.0,-230.0,1.65,20380689.571000017,99.53144424559407,72.4131974434272
22885,NUMBER TILE VINTAGE FONT 6,192.89999999999998,104,34,13,3.027647058823529,4193.0,4047.0,-146.0,1.8548076923076922,20380882.471000016,99.53238629495544,72.43047158403868
35819B,"ACRYLIC HANGING JEWEL,BLUE",192.3,385,32,26,0.712,4194.0,3009.0,-1185.0,0.4994805194805195,20381074.771000016,99.53332541414774,72.4477457246502
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",192.17000000000002,24,15,4,8.041333333333334,4195.0,4897.0,702.0,8.007083333333334,20381266.94100002,99.53426389847009,72.46501986526171
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,192.17,121,53,20,1.899811320754717,4196.0,3929.0,-267.0,1.5881818181818181,20381459.11100002,99.53520238279243,72.4822940058732
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,191.54,51,35,10,3.758857142857143,4197.0,4524.0,327.0,3.7556862745098036,20381650.65100002,99.53613779043722,72.49956814648472
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,191.40999999999997,16,11,9,11.969090909090909,4198.0,5076.0,878.0,11.963124999999998,20381842.06100002,99.53707256321204,72.51684228709621
72051S,BAG OF SILVER STONES,190.89,300,54,18,0.6721818181818182,4199.0,3237.0,-962.0,0.6363,20382032.95100002,99.53800479650698,72.53411642770772
22841,"CAKE TIN, ROUND, VINTAGE MINT,IVORY",190.65,27,4,4,7.45,4200.0,4846.0,646.0,7.061111111111111,20382223.60100002,99.53893585773429,72.55139056831923
37506,NEW ENGLAND MILK JUG W GIFT BOX,190.4,32,26,21,5.950000000000001,4201.0,4775.0,574.0,5.95,20382414.001000017,99.53986569805781,72.56866470893073
84255B,ORANGE COCKTAIL GLASS LAMP,190.16,65,18,11,4.4911111111111115,4202.0,4377.0,175.0,2.9255384615384616,20382604.161000017,99.5407943663137,72.58593884954223
84926C,FAIRY CAKES TILE COASTER,189.6,138,31,17,1.7590322580645161,4203.0,3860.0,-343.0,1.373913043478261,20382793.76100002,99.54172029974512,72.60321299015374
23229,DONKEY TAIL GAME,189.54000000000002,54,4,4,3.66,4204.0,4484.0,280.0,3.5100000000000002,20382983.301000018,99.54264594015962,72.62048713076524
84803A,PINK ALLIUM ARTIFICIAL FLOWER,189.28,112,17,16,1.69,4205.0,3993.0,-212.0,1.69,20383172.58100002,99.54357031083417,72.63776127137675
85128,PLANTPOT SINGLE HOOK PISTACHIO,188.95000000000002,167,4,2,2.4125,4206.0,3734.0,-472.0,1.1314371257485032,20383361.531000018,99.54449306991575,72.65503541198825
