StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenuePerUnit,ReturnedUnits,ReturnValue,ReturnRate
23303,SET 4 PICNIC CUTLERY FONDANT,126.75,65,6,6,1.95,1.95,0.0,0.0,0.0
84559D,3D SHEET OF SEA WORLD STICKERS,126.71,147,31,23,0.9067741935483871,0.8619727891156462,0.0,0.0,0.0
84367,LA STREGA CANVAS PICTURE,126.29999999999998,74,8,6,2.175,1.7067567567567565,0.0,0.0,0.0
82607E,GLASS BONBON JAR. D'AMANDES,126.25,101,25,18,1.25,1.25,1.0,1.25,0.9900990099009901
gift_0001_10,DOTCOMGIFTSHOP GIFT VOUCHER £10.00,126.21,15,14,0,8.42,8.414,0.0,0.0,0.0
90174,BUTTERFLY HAIR BAND,126.12,50,32,4,2.5178125,2.5224,12.0,30.6,24.0
90108,BLUE BLOSSOM HAIR CLIP,125.83,109,21,12,1.591904761904762,1.1544036697247706,10.0,10.5,9.174311926605505
23578,SNACK TRAY RED GINGHAM,125.72,60,14,11,2.417142857142857,2.0953333333333335,0.0,0.0,0.0
90138,WHITE/PINK MINI CRYSTALS NECKLACE,125.64,24,17,5,5.319411764705883,5.235,0.0,0.0,0.0
47592B,SCOTTIES DESIGN CHILD'S OVERALL,125.6,64,28,14,1.9271428571428573,1.9625,0.0,0.0,0.0
84968a,SET OF 16 VINTAGE ROSE CUTLERY,125.32999999999998,5,3,0,25.136666666666667,25.065999999999995,0.0,0.0,0.0
84558a,3D DOG PICTURE PLAYING CARDS,125.17,21,19,0,5.952105263157895,5.96047619047619,0.0,0.0,0.0
23065,LARGE JEWELLERY STAND,125.0,10,4,4,12.5,12.5,0.0,0.0,0.0
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,124.83,17,10,7,7.726000000000001,7.342941176470588,2.0,11.9,11.76470588235294
90002C,FLOWER BURST SILVER RING MIDN'T BLU,124.38,33,19,8,3.783157894736842,3.769090909090909,2.0,7.5,6.0606060606060606
90162C,ANT SILVER FUSCHIA BOUDICCA RING,123.90000000000002,42,16,10,2.95,2.9500000000000006,0.0,0.0,0.0
22359,"GLASS JAR, KINGS CHOICE SOAP",123.9,42,8,8,2.95,2.95,0.0,0.0,0.0
85185B,PINK HORSE SOCK PUPPET KIT,123.9,42,14,13,2.95,2.95,1.0,2.95,2.380952380952381
90168,2 DAISIES HAIR COMB,123.76,42,24,3,2.9425000000000003,2.9466666666666668,6.0,17.700000000000003,14.285714285714285
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,123.75,33,12,9,3.75,3.75,0.0,0.0,0.0
22850,BREAD BIN DINER STYLE BLACK,123.6,8,1,1,15.95,15.45,8.0,123.6,100.0
20816,GOLD FLOWER CUSHION COVER,123.6,24,7,5,5.378571428571428,5.1499999999999995,5.0,33.75,20.833333333333336
23477,WOODLAND LARGE BLUE FELT HEART,123.47,92,13,8,1.7153846153846155,1.3420652173913044,0.0,0.0,0.0
23454,SET OF 3 MINI HANGING PORTRAITS,123.2,32,2,2,3.95,3.85,0.0,0.0,0.0
23457,LARGE PARLOUR FRAME,122.85,27,2,2,4.725,4.55,0.0,0.0,0.0
72133,COLUMBIAN CANDLE RECTANGLE,122.63,109,31,24,1.3336363636363635,1.125045871559633,0.0,0.0,0.0
22832,SWEETHEART WIRE WALL TIDY,122.6,12,3,3,10.483333333333333,10.216666666666667,0.0,0.0,0.0
21228,"POCKET MIRROR ""GLAMOROUS""",122.57,97,31,25,1.29125,1.2636082474226804,0.0,0.0,0.0
85190,PINK FLOWER HANGING HEART,122.46,138,17,14,1.153529411764706,0.8873913043478261,6.0,5.1,4.3478260869565215
79308B,MOSAIC CANDLE DISH BLUE PURPLE,122.4,144,2,1,0.85,0.8500000000000001,0.0,0.0,0.0
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,122.31,78,24,5,1.6591666666666667,1.5680769230769231,0.0,0.0,0.0
44242B,PINK FEATHERS CURTAIN,121.53,109,9,8,1.1477777777777778,1.114954128440367,0.0,0.0,0.0
79532,MOSAIC GLASS BALL CANDLEHOLDER,121.25,97,18,15,1.25,1.25,1.0,1.25,1.0309278350515463
84199,GLOW IN DARK DOLPHINS,121.08,554,69,58,0.22138888888888889,0.21855595667870037,12.0,2.52,2.166064981949458
22536,MAGIC SLATE FIDO,120.96000000000001,288,6,6,0.42,0.42000000000000004,0.0,0.0,0.0
22535,MAGIC SLATE BUNNIES AT HOME,120.96000000000001,288,6,6,0.42,0.42000000000000004,0.0,0.0,0.0
22534,MAGIC SLATE SPACEBOY,120.96000000000001,288,6,6,0.42,0.42000000000000004,0.0,0.0,0.0
90003E,GREEN PAIR HEART HAIR SLIDES,120.31,32,22,3,3.766818181818182,3.7596875,4.0,15.0,12.5
23467,VINTAGE ZINC PLANTER,120.08,32,11,5,4.366363636363636,3.7525,0.0,0.0,0.0
84509F,NEW ENGLAND PLACEMATS,120.0,32,10,6,3.75,3.75,0.0,0.0,0.0
23438,GIFT BAG LARGE SPOT,120.0,96,6,6,1.25,1.25,0.0,0.0,0.0
23209,LUNCH BAG VINTAGE DOILEY,119.63,71,5,4,2.146,1.6849295774647888,0.0,0.0,0.0
84886,BLUE METAL WALL SHELF,119.39999999999999,12,9,8,9.95,9.95,0.0,0.0,0.0
84288B,SET/2 BLUE NOODLE BASKETS,118.95,61,24,19,1.95,1.95,2.0,3.9,3.278688524590164
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,118.94999999999999,61,6,6,1.95,1.9499999999999997,0.0,0.0,0.0
23280,FOLDING MIRROR HOT PINK,118.92000000000002,156,5,5,0.808,0.7623076923076925,0.0,0.0,0.0
22972,CHILDRENS SPACEBOY MUG,118.79999999999998,72,5,5,1.65,1.6499999999999997,0.0,0.0,0.0
90018C,SILVER BLACK ORBIT DROP EARRINGS,118.51,28,20,7,4.226000000000001,4.2325,1.0,4.25,3.571428571428571
35607A,PINK FLUFFY CHRISTMAS DECORATION,118.43,554,31,27,0.33129032258064517,0.21377256317689533,0.0,0.0,0.0
20887,BOX OF 6 PEBBLE CANDLES,118.39,18,8,4,5.615,6.577222222222222,0.0,0.0,0.0
90139,FLOWER BROOCH 4 ASSORTED COLOURS,118.24000000000001,23,18,3,5.152222222222223,5.1408695652173915,0.0,0.0,0.0
84510E,SET OF 4 GREEN CAROUSEL COASTERS,117.77,148,28,12,1.8128571428571427,0.7957432432432432,0.0,0.0,0.0
22877,"NUMBER TILE COTTAGE GARDEN, 9",117.30999999999999,59,5,4,2.402,1.9883050847457626,1.0,1.95,1.694915254237288
35824C,"HANGING FLOWERS+MIRROR,CLEAR",117.05,235,8,8,0.935,0.4980851063829787,0.0,0.0,0.0
22879,NUMBER TILE VINTAGE FONT 0,117.04,74,20,7,3.023,1.5816216216216217,0.0,0.0,0.0
23244,STORAGE TIN VINTAGE LEAF,117.0,60,7,7,1.95,1.95,0.0,0.0,0.0
72038P,PRICE'S CANDLE PEACH,116.5,1050,9,9,0.15222222222222223,0.11095238095238096,50.0,10.5,4.761904761904762
16206B,RED PURSE WITH PINK HEART,116.4,96,16,14,1.23125,1.2125000000000001,0.0,0.0,0.0
84751B,BLACK MEDIUM GLASS CAKE STAND,115.86,38,19,18,3.0100000000000002,3.0489473684210524,3.0,8.29,7.894736842105263
20848,ZINC HEART LATTICE CHARGER SMALL,115.05000000000001,39,12,10,2.9500000000000006,2.95,0.0,0.0,0.0
20896,VINTAGE NOTEBOOK PINK FLOWER,115.05000000000001,39,14,13,2.95,2.95,0.0,0.0,0.0
84462,3 PINK HEN+CHICKS IN BASKET,114.86,100,14,13,1.3264285714285715,1.1486,0.0,0.0,0.0
23185,FRENCH STYLE STORAGE JAR JAM,114.85,317,30,27,0.3516129032258064,0.36230283911671923,1.0,0.29,0.31545741324921134
20698,LITTLE PINK MONSTER SOFT TOY,114.44999999999999,47,21,17,2.509090909090909,2.435106382978723,0.0,0.0,0.0
23151,ZINC SWEETHEART SOAP DISH,114.33000000000001,61,21,18,2.2395238095238095,1.8742622950819674,0.0,0.0,0.0
84509c,SET OF 4 DOTTY PLACEMATS,114.3,15,11,0,7.620000000000001,7.62,0.0,0.0,0.0
90049,IVORY GOLD METAL BAG CHARM,114.24,20,6,3,7.489999999999999,5.712,7.0,34.65,35.0
23535,WALL ART BICYCLE SAFTEY,114.15,21,3,3,5.75,5.435714285714286,0.0,0.0,0.0
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,113.76,79,10,8,2.496,1.4400000000000002,0.0,0.0,0.0
84510c,SET OF 4 POLKADOT COASTERS,113.75999999999999,46,26,0,2.4734615384615384,2.4730434782608692,0.0,0.0,0.0
22875,"NUMBER TILE COTTAGE GARDEN, 7",113.41,57,3,2,2.703333333333333,1.9896491228070174,0.0,0.0,0.0
22870,"NUMBER TILE COTTAGE GARDEN, 2",113.40999999999998,57,3,2,2.703333333333333,1.9896491228070172,0.0,0.0,0.0
22868,"NUMBER TILE COTTAGE GARDEN, 0",113.40999999999998,57,3,2,2.703333333333333,1.9896491228070172,0.0,0.0,0.0
84705B,FAIRY CAKES PHOTO FRAME,113.27,84,3,2,4.006666666666667,1.348452380952381,0.0,0.0,0.0
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",113.22,252,34,18,0.6129411764705882,0.4492857142857143,0.0,0.0,0.0
90179C,BLACK FINE BEAD NECKLACE W TASSEL,112.78,19,16,7,5.933125,5.935789473684211,1.0,5.95,5.263157894736842
21089,SET/6 GREEN SPRING PAPER CUPS,112.54,323,40,32,0.49725,0.34842105263157896,0.0,0.0,0.0
44236,PINK/PURPLE CIRCLE CURTAIN,112.32000000000001,64,12,9,2.868461538461539,1.7550000000000001,0.0,0.0,0.0
71510,SQUARE METAL CANDLEHOLDER BASE,112.05,177,17,11,0.7935294117647059,0.6330508474576271,0.0,0.0,0.0
35916A,YELLOW FELT HANGING HEART W FLOWER,112.03999999999999,129,44,7,1.0156818181818181,0.8685271317829457,0.0,0.0,0.0
71495B,CD WALL TIDY RED FLOWERS,111.57000000000001,294,18,8,0.5449999999999999,0.37948979591836735,0.0,0.0,0.0
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,111.34,255,26,20,0.6815384615384615,0.4366274509803922,0.0,0.0,0.0
10138,ASSORTED COLOUR JUMBO PEN,111.22,261,21,14,0.4776190476190476,0.4261302681992337,194.0,81.9,74.32950191570882
22873,"NUMBER TILE COTTAGE GARDEN, 5",111.14999999999999,57,3,3,1.95,1.95,0.0,0.0,0.0
84493,BLUE/PINK NEST STRIPE BOX,111.12,1142,5,5,1.5619999999999998,0.09730297723292469,567.0,45.36,49.64973730297723
90103,PURPLE FRANGIPANI NECKLACE,110.85,44,30,5,2.521333333333333,2.5193181818181816,0.0,0.0,0.0
82069,BEECH WOOD P/FRAME,109.85,17,11,2,6.275454545454545,6.461764705882352,0.0,0.0,0.0
22872,"NUMBER TILE COTTAGE GARDEN, 4",109.19999999999999,56,2,2,1.95,1.9499999999999997,0.0,0.0,0.0
22874,"NUMBER TILE COTTAGE GARDEN, 6",109.19999999999999,56,2,2,1.95,1.9499999999999997,0.0,0.0,0.0
22876,"NUMBER TILE COTTAGE GARDEN, 8",109.19999999999999,56,2,2,1.95,1.9499999999999997,0.0,0.0,0.0
22871,"NUMBER TILE COTTAGE GARDEN, 3",109.19999999999999,56,2,2,1.95,1.9499999999999997,0.0,0.0,0.0
85185F,LION SOCK PUPPET,109.15,37,19,16,2.95,2.95,0.0,0.0,0.0
84247H,PACK/12 DECOUPAGE CARD,109.13000000000001,42,20,12,2.317,2.5983333333333336,11.0,32.45,26.190476190476193
90177C,DROP DIAMANTE EARRINGS CRYSTAL,109.03,37,24,6,2.9458333333333333,2.946756756756757,6.0,17.700000000000003,16.216216216216218
90071,RUBY GLASS CLUSTER EARRINGS,108.99,87,73,2,1.253013698630137,1.252758620689655,0.0,0.0,0.0
20667,CHERRY BLOSSOM PURSE,108.69,40,24,6,2.6437500000000003,2.71725,0.0,0.0,0.0
90104,PURPLE FRANGIPANI HAIRCLIP,108.11,129,49,11,0.8342,0.8380620155038759,0.0,0.0,0.0
23041,PAPER LANTERN 6 POINT SNOW STAR,107.9,26,6,6,4.15,4.15,0.0,0.0,0.0
72753C,S/3 FLWR FAIRY ROSE CANDLES,107.68,43,6,5,4.021666666666667,2.504186046511628,0.0,0.0,0.0
90118,PINK DAISY BAG CHARM,107.39,42,29,3,2.576206896551724,2.556904761904762,6.0,15.3,14.285714285714285
35840,FLAT GLASS BAUBLE WHITE FLOCK,107.13,45,11,5,3.7590909090909093,2.3806666666666665,1.0,0.85,2.2222222222222223
23626,SET 10 CARDS DINKY TREE 17076,107.07000000000001,43,16,0,2.49,2.49,0.0,0.0,0.0
23455,SMALL PARLOUR FRAME,106.98000000000002,42,2,2,2.6900000000000004,2.5471428571428576,0.0,0.0,0.0
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,106.74,64,40,5,1.67575,1.6678125,6.0,9.9,9.375
84562B,BLUE/WHITE RIBBED MELAMINE JUG,106.59,10,7,5,10.530000000000001,10.659,0.0,0.0,0.0
48103,DOORMAT KISS MY.......,106.58,22,2,2,6.035,4.844545454545455,0.0,0.0,0.0
35096B,RED VICTORIAN FABRIC HEART BOX,106.49000000000001,293,25,20,0.46759999999999996,0.3634470989761093,0.0,0.0,0.0
90165A,PINK ROSEBUD PEARL EARRINGS,106.49,42,27,2,2.524074074074074,2.5354761904761904,0.0,0.0,0.0
22445,PENCIL CASE GINGHAM FOREST,106.20000000000002,36,4,4,2.95,2.9500000000000006,0.0,0.0,0.0
84867A,PINK BABY GIRLS PHOTO ALBUM,105.82000000000001,16,4,3,8.355,6.6137500000000005,0.0,0.0,0.0
90051,CRACKED GLAZE NECKLACE RED,105.72,15,11,4,7.0590909090909095,7.048,0.0,0.0,0.0
35610A,PINK CHRISTMAS FLOCK DROPLET,105.43,143,12,8,1.5366666666666664,0.7372727272727273,0.0,0.0,0.0
84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,105.39999999999999,124,20,17,0.85,0.85,0.0,0.0,0.0
22433,WATERING CAN PINK BUNNY,105.3,54,5,5,1.95,1.95,0.0,0.0,0.0
17090D,VANILLA INCENSE 40 CONES IN TIN,105.2,88,28,21,1.2366666666666668,1.1954545454545455,0.0,0.0,0.0
23574,PACKING CHARGE,105.0,14,14,9,7.5,7.5,2.0,15.0,14.285714285714285
16169D,WRAP WINTER FOREST,105.0,250,9,9,0.42,0.42,0.0,0.0,0.0
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,104.95,20,17,4,5.300000000000001,5.2475000000000005,0.0,0.0,0.0
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,104.77,21,13,5,5.006153846153846,4.989047619047619,0.0,0.0,0.0
21118,SHOPPING BAG DOORSTOP,104.25,69,7,7,2.5357142857142856,1.5108695652173914,0.0,0.0,0.0
21337,SILVER WASHBAG,103.53000000000002,33,12,7,3.465,3.1372727272727277,0.0,0.0,0.0
72801c,4 ROSE PINK DINNER CANDLES,103.47,42,26,0,2.4619230769230773,2.4635714285714285,0.0,0.0,0.0
35910A,MULTICOLOUR EASTER RABBIT,103.35,53,13,12,1.9499999999999997,1.95,0.0,0.0,0.0
84679,CLASSICAL ROSE TABLE LAMP,103.3,14,4,4,8.95,7.378571428571428,1.0,5.95,7.142857142857142
35594,WOODEN CHRISTMAS TREE 3 HANGING,103.06,165,39,18,0.9984615384615384,0.6246060606060606,24.0,10.08,14.545454545454545
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,102.3,22,10,9,4.65,4.6499999999999995,1.0,4.65,4.545454545454546
84968e,S/16 VINTAGE BLACK CUTLERY,101.96,4,4,0,25.49,25.49,0.0,0.0,0.0
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,101.35,92,10,5,1.6649999999999998,1.1016304347826087,0.0,0.0,0.0
72369A,PINK CLEAR GLASS CANDLE PLATE,101.28999999999999,67,14,8,1.7473333333333334,1.5117910447761194,0.0,0.0,0.0
16248B,BLUE HOLE PUNCH,101.25,81,12,12,1.25,1.25,0.0,0.0,0.0
84921,CREAM AND PINK FLOWERS PONY,101.25,27,14,13,3.75,3.75,0.0,0.0,0.0
85050,FRENCH ENAMEL SOAP DISH WITH LID,100.8,48,1,1,2.1,2.1,0.0,0.0,0.0
72821,CUPID SCENTED CANDLE IN GLASS,100.64999999999999,61,14,13,1.65,1.65,3.0,4.949999999999999,4.918032786885246
75172,PAINTED SEA SHELL METAL WINDCHIME,100.31,97,11,11,2.1354545454545457,1.0341237113402062,0.0,0.0,0.0
78027,SEAGRASS S/2 CORNER LAUNDRY,100.15,6,5,3,18.03,16.691666666666666,0.0,0.0,0.0
23611,SET 10 CARDS RED RIDING HOOD 17214,99.60000000000001,40,16,0,2.49,2.49,0.0,0.0,0.0
23464,VINTAGE ZINC WATERING CAN SMALL,99.2,18,8,6,6.2125,5.511111111111111,0.0,0.0,0.0
37471,MULTICOLOUR DOTS PLATE,99.02,692,6,2,4.694999999999999,0.14309248554913295,0.0,0.0,0.0
23466,TUSCAN VILLA DOVECOTE,99.0,12,4,4,8.25,8.25,0.0,0.0,0.0
22736,"RIBBON REEL, MAKING SNOWMEN",99.0,60,5,5,1.65,1.65,0.0,0.0,0.0
23465,TUSCAN VILLA FEEDING STATION,99.0,12,7,7,8.25,8.25,0.0,0.0,0.0
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,98.99999999999999,60,5,5,1.65,1.6499999999999997,0.0,0.0,0.0
21266,VINTAGE SILVER TINSEL REEL,98.9,23,9,0,4.3,4.3,0.0,0.0,0.0
90169,DAISY HAIR COMB,98.87,39,23,3,2.527391304347826,2.5351282051282054,6.0,15.3,15.384615384615385
37471,MULTICOLOUR POLKADOT PLATE,98.83,713,4,2,2.1075,0.13861150070126227,684.0,68.4,95.93267882187938
84575A,PINK DOG CANNISTER,98.8,24,13,13,5.334615384615385,4.116666666666666,1.0,5.95,4.166666666666666
22878,"NUMBER TILE COTTAGE GARDEN, NO",98.72,45,5,3,2.944,2.1937777777777776,0.0,0.0,0.0
90163B,WHITE ROSEBUD & PEARL NECKLACE,98.45,13,9,2,7.5744444444444445,7.573076923076924,0.0,0.0,0.0
84705D,CHERRY BLOSSOM PHOTO FRAME,97.9,22,14,3,4.386,4.45,0.0,0.0,0.0
90150,BLUE SHELL+SILVER NECKLACE,97.5,13,8,7,7.5,7.5,0.0,0.0,0.0
16161G,WRAP BAD HAIR DAY,97.5,975,33,31,0.1,0.1,0.0,0.0,0.0
90067A,PINK VINTAGE VICTORIAN EARRINGS,97.24000000000001,33,16,8,2.943125,2.9466666666666668,0.0,0.0,0.0
20861,GOLD COSMETIC BAG PINK STAR,96.60000000000001,46,16,15,2.1,2.1,0.0,0.0,0.0
20697,LITTLE GREEN MONSTER SOFT TOY,96.6,40,21,17,2.507142857142857,2.415,0.0,0.0,0.0
84465,15 PINK FLUFFY CHICKS IN BOX,96.51,32,23,18,3.041739130434783,3.0159375,0.0,0.0,0.0
85132b,CHARLIE AND LOLA TABLE TINS,95.83999999999999,10,10,0,9.584,9.584,0.0,0.0,0.0
17084J,LOVE POTION MASALA INCENSE,95.76,456,20,17,0.21000000000000002,0.21000000000000002,0.0,0.0,0.0
84559a,3D SHEET OF DOG STICKERS,95.69999999999999,57,40,0,1.6787499999999997,1.6789473684210525,0.0,0.0,0.0
48103,DOOR MAT KISS MY.......,95.15,13,8,8,7.305,7.31923076923077,0.0,0.0,0.0
72606A,BROWN ANTIQUE CUBE CANDLE,94.92,226,18,18,0.42,0.42,0.0,0.0,0.0
21241,GREEN POLKADOT CUP,94.35,111,10,9,0.85,0.85,0.0,0.0,0.0
20622,VIP PASSPORT COVER,94.04,43,17,8,2.375294117647059,2.1869767441860466,0.0,0.0,0.0
23402,HOME SWEEET HOME 3 PEG HANGER,93.75,25,4,4,3.75,3.75,0.0,0.0,0.0
90214R,"LETTER ""R"" BLING KEY RING",93.72999999999999,91,50,15,1.0916,1.0299999999999998,0.0,0.0,0.0
22432,WATERING CAN GREEN DINOSAUR,93.6,48,6,6,1.95,1.95,0.0,0.0,0.0
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,93.48,11,10,5,8.498000000000001,8.498181818181818,0.0,0.0,0.0
90026A,GLASS BEAD HOOP NECKLACE BLACK,93.47,11,9,6,8.496666666666666,8.497272727272728,0.0,0.0,0.0
90214G,"LETTER ""G"" BLING KEY RING",93.17999999999999,100,48,13,1.0266666666666666,0.9318,7.0,8.75,7.000000000000001
81950B,FLOWER BLUE CLOCK W/SUCKER,93.1,100,26,14,1.1615384615384614,0.9309999999999999,1.0,0.85,1.0
17084A,TRANQUILITY MASALA INCENSE,92.82,442,18,14,0.21,0.21,0.0,0.0,0.0
35913B,WHITE/PINK CHICK EASTER DECORATION,92.39,100,21,17,1.065217391304348,0.9239,0.0,0.0,0.0
90075,MONTANA DIAMOND CLUSTER NECKLACE,92.17999999999999,10,8,3,9.2075,9.218,0.0,0.0,0.0
84753A,PINK EAU DE COLOGNE BOTTLE,92.16999999999999,97,24,14,1.1537499999999998,0.9502061855670102,0.0,0.0,0.0
21343,GOLD JEWELERY BOX,92.0,20,3,3,8.283333333333333,4.6,2.0,33.9,10.0
90089,PINK CRYSTAL SKULL PHONE CHARM,91.89999999999999,104,26,11,1.2326923076923075,0.8836538461538461,0.0,0.0,0.0
85232b,SET OF 3 BABUSHKA STACKING TINS,91.53,9,8,0,10.17,10.17,0.0,0.0,0.0
90202C,GREEN ENAMEL FLOWER HAIR TIE,91.46000000000001,31,25,4,2.9524,2.9503225806451616,6.0,17.700000000000003,19.35483870967742
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,91.38000000000001,31,19,5,2.951578947368421,2.9477419354838714,0.0,0.0,0.0
23075,DOUBLE CERAMIC PARLOUR HOOK,91.30000000000001,22,5,5,4.15,4.15,0.0,0.0,0.0
90112,PINK DOLLY HAIR CLIPS,91.25,84,20,13,1.108095238095238,1.0863095238095237,0.0,0.0,0.0
84437A,S/6 PINK EASTER DECS IN BOX,90.94999999999999,106,18,17,0.8924999999999998,0.8580188679245282,0.0,0.0,0.0
90202A,PURPLE ENAMEL FLOWER HAIR TIE,90.9,31,23,3,2.93,2.9322580645161294,6.0,17.700000000000003,19.35483870967742
90214D,"LETTER ""D"" BLING KEY RING",90.82,100,50,11,1.0224,0.9081999999999999,0.0,0.0,0.0
84539,KNITTED RABBIT DOLL,90.75,55,11,9,1.6499999999999997,1.65,0.0,0.0,0.0
81952V,ROUND PURPLE CLOCK W/SUCKER,90.52,99,22,6,1.2840909090909092,0.9143434343434343,0.0,0.0,0.0
72783,BLACK SIL'T SQU CANDLE PLATE,90.30000000000001,43,9,7,2.1,2.1,0.0,0.0,0.0
71406C,BLACK ORANGE SQUEEZER,89.92,210,35,21,0.4691428571428571,0.4281904761904762,0.0,0.0,0.0
84984C,ORIENTAL BLUE C/COVER,89.59,13,8,5,7.390000000000001,6.891538461538461,0.0,0.0,0.0
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,89.46000000000001,213,2,2,0.42,0.42000000000000004,96.0,40.32,45.07042253521127
79026B,"S/4 ICON COASTER,ELVIS LIVES",89.25,69,37,17,1.595945945945946,1.2934782608695652,0.0,0.0,0.0
47598,NEW ENGLAND EGG WARMER,89.12,138,32,17,0.7571875,0.6457971014492754,0.0,0.0,0.0
84388,WISE MAN STAR SHAPE EGG PAN,89.03999999999999,70,22,21,1.4856521739130435,1.2719999999999998,2.0,3.3,2.857142857142857
20660,VIP LUGGAGE TAG,88.75,71,26,22,1.25,1.25,0.0,0.0,0.0
90162A,ANT SILVER TURQUOISE BOUDICCA RING,88.5,30,11,8,2.95,2.95,0.0,0.0,0.0
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,88.31,53,33,5,1.6712121212121211,1.6662264150943398,6.0,9.9,11.320754716981133
35638A,PINK AND BLACK STRING CURTAIN,88.04999999999998,39,6,6,3.9499999999999997,2.257692307692307,0.0,0.0,0.0
71495A,CD WALL TIDY BLUE OFFICE,87.96000000000001,225,20,5,0.6395,0.39093333333333335,1.0,0.42,0.4444444444444444
84721,MANHATTAN CANVAS ART PICTURE,87.8,20,2,2,8.35,4.39,0.0,0.0,0.0
90092,BLUE CRYSTAL BOOT PHONE CHARM,87.50999999999999,102,10,6,0.9175,0.8579411764705881,27.0,22.95,26.47058823529412
84891B,GREEN WIRE GOBLET CANDLEHOLDER,87.45,11,6,5,7.95,7.95,0.0,0.0,0.0
37462B,"PET MUG, BUDGIE",87.28,170,32,4,0.754375,0.5134117647058823,1.0,0.42,0.5882352941176471
35822B,"ACRYLIC BEAD CHAIN, BLUE",87.02,229,1,1,0.38,0.38,0.0,0.0,0.0
20835,FRENCH LATTICE CUSHION COVER,87.02,80,10,8,2.87,1.08775,0.0,0.0,0.0
90088,CRYSTAL KEY+LOCK PHONE CHARM,86.69999999999999,101,14,8,0.9107142857142857,0.8584158415841583,25.0,21.25,24.752475247524753
90039C,FIRE POLISHED GLASS BRACELET BLACK,86.65,23,12,3,3.783333333333333,3.7673913043478264,0.0,0.0,0.0
23614,SET 10 CARDS 12 DAYS WRAP 17058,86.58,26,11,0,3.33,3.33,0.0,0.0,0.0
84424A,FOUR PICTURE WHITE GLASS FRAME,86.25,23,10,10,3.75,3.75,0.0,0.0,0.0
35271S,GOLD PRINT PAPER BAG,85.97,420,20,17,0.23399999999999999,0.2046904761904762,0.0,0.0,0.0
90012B,BLACK DROP CRYSTAL NECKLACE,85.9,17,6,3,7.699999999999999,5.052941176470589,0.0,0.0,0.0
90162D,ANT SILVER PURPLE BOUDICCA RING,85.55000000000001,29,14,7,2.95,2.95,0.0,0.0,0.0
84454,WOBBLING METAL CHICKEN EASTER,85.53,93,18,11,1.075,0.9196774193548387,0.0,0.0,0.0
85099c,JUMBO BAG BAROQUE BLACK WHITE,85.17,17,10,0,4.975,5.01,0.0,0.0,0.0
22844,"DOG FOOD CONTAINER , VINTAGE",85.0,10,3,3,8.5,8.5,0.0,0.0,0.0
35838B,S/6 SILVER ORNAMENETAL CANDLE,85.0,100,23,21,0.85,0.85,0.0,0.0,0.0
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,85.0,10,8,6,8.5,8.5,0.0,0.0,0.0
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,84.96000000000001,20,11,7,4.246363636363636,4.248,0.0,0.0,0.0
17027A,INCENSE BAZAAR CANNABIS,84.84,228,2,1,0.355,0.3721052631578948,0.0,0.0,0.0
84251B,"GREETING CARD, STICKY GORDON",84.83999999999999,319,61,19,0.3998360655737705,0.2659561128526645,12.0,2.28,3.761755485893417
79051A,SMOKEY GREY COLOUR GLASS,84.75999999999999,236,15,10,0.426,0.3591525423728813,0.0,0.0,0.0
46775B,BERRIES CHUNKY KNITTED THROW,84.75,5,4,3,16.95,16.95,0.0,0.0,0.0
16051,TEATIME PENCIL W STAMP ASST,84.69,941,4,3,0.4325,0.09,0.0,0.0,0.0
23456,MEDIUM PARLOUR FRAME,84.1,22,2,2,3.95,3.8227272727272723,0.0,0.0,0.0
84251F,"GREETING CARD, RITA",83.97,341,50,26,0.4414,0.24624633431085044,0.0,0.0,0.0
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,83.69,16,13,4,5.295384615384616,5.230625,0.0,0.0,0.0
22016,DOTCOMGIFTSHOP GIFT VOUCHER £100.00,83.33,1,1,0,83.33,83.33,0.0,0.0,0.0
23442,12 HANGING EGGS HAND PAINTED,83.2,40,7,7,2.08,2.08,0.0,0.0,0.0
82605,OLD DOC.RUSSEL METAL SIGN,82.94,41,24,4,2.185,2.0229268292682927,0.0,0.0,0.0
